lux,waktu,esi,status,jarak
555.3,297.0,10.99,SANGAT LELAH,Dekat (<30 cm)
529.6,297.0,10.49,SANGAT LELAH,Dekat (<30 cm)
504.4,298.0,10.02,SANGAT LELAH,Dekat (<30 cm)
480.7,298.0,9.55,SANGAT LELAH,Sedang (30–70 cm)
459.6,298.0,9.13,SANGAT LELAH,Sedang (30–70 cm)
440.2,298.0,8.74,SANGAT LELAH,Sedang (30–70 cm)
422.8,298.0,8.4,SANGAT LELAH,Sedang (30–70 cm)
407.0,298.0,8.09,SANGAT LELAH,Sedang (30–70 cm)
392.4,298.0,7.8,SANGAT LELAH,Sedang (30–70 cm)
379.0,298.0,7.53,SANGAT LELAH,Sedang (30–70 cm)
367.0,298.0,7.29,SANGAT LELAH,Sedang (30–70 cm)
356.5,298.0,7.08,SANGAT LELAH,Sedang (30–70 cm)
347.2,298.0,6.9,SANGAT LELAH,Sedang (30–70 cm)
338.6,299.0,6.75,SANGAT LELAH,Sedang (30–70 cm)
330.7,299.0,6.59,SANGAT LELAH,Sedang (30–70 cm)
323.7,299.0,6.45,SANGAT LELAH,Sedang (30–70 cm)
317.4,299.0,6.33,SANGAT LELAH,Sedang (30–70 cm)
311.6,299.0,6.21,SANGAT LELAH,Sedang (30–70 cm)
306.2,299.0,6.1,SANGAT LELAH,Sedang (30–70 cm)
301.2,299.0,6.0,SANGAT LELAH,Sedang (30–70 cm)
296.7,299.0,5.91,SANGAT LELAH,Sedang (30–70 cm)
292.5,299.0,5.83,SANGAT LELAH,Sedang (30–70 cm)
288.6,299.0,5.75,SANGAT LELAH,Sedang (30–70 cm)
285.2,299.0,5.68,SANGAT LELAH,Sedang (30–70 cm)
281.9,300.0,5.64,SANGAT LELAH,Sedang (30–70 cm)
278.8,300.0,5.58,SANGAT LELAH,Sedang (30–70 cm)
276.0,300.0,5.52,SANGAT LELAH,Sedang (30–70 cm)
273.3,300.0,5.47,SANGAT LELAH,Sedang (30–70 cm)
270.9,300.0,5.42,SANGAT LELAH,Sedang (30–70 cm)
268.5,300.0,5.37,SANGAT LELAH,Sedang (30–70 cm)
266.3,300.0,5.33,SANGAT LELAH,Sedang (30–70 cm)
264.5,300.0,5.29,SANGAT LELAH,Sedang (30–70 cm)
263.7,300.0,5.27,SANGAT LELAH,Sedang (30–70 cm)
264.4,300.0,5.29,SANGAT LELAH,Sedang (30–70 cm)
267.5,300.0,5.35,SANGAT LELAH,Sedang (30–70 cm)
270.4,301.0,5.43,SANGAT LELAH,Sedang (30–70 cm)
275.6,301.0,5.53,SANGAT LELAH,Sedang (30–70 cm)
283.7,301.0,5.69,SANGAT LELAH,Sedang (30–70 cm)
291.5,301.0,5.85,SANGAT LELAH,Sedang (30–70 cm)
298.6,301.0,5.99,SANGAT LELAH,Sedang (30–70 cm)
300.9,301.0,6.04,SANGAT LELAH,Sedang (30–70 cm)
298.8,301.0,6.0,SANGAT LELAH,Sedang (30–70 cm)
293.8,301.0,5.9,SANGAT LELAH,Sedang (30–70 cm)
289.3,301.0,5.8,SANGAT LELAH,Sedang (30–70 cm)
283.9,301.0,5.7,SANGAT LELAH,Sedang (30–70 cm)
277.5,301.0,5.57,SANGAT LELAH,Sedang (30–70 cm)
270.4,302.0,5.44,SANGAT LELAH,Sedang (30–70 cm)
264.2,302.0,5.32,SANGAT LELAH,Sedang (30–70 cm)
258.8,302.0,5.21,SANGAT LELAH,Sedang (30–70 cm)
255.6,302.0,5.15,SANGAT LELAH,Sedang (30–70 cm)
255.0,302.0,5.13,SANGAT LELAH,Sedang (30–70 cm)
259.1,302.0,5.22,SANGAT LELAH,Sedang (30–70 cm)
262.9,302.0,5.29,SANGAT LELAH,Sedang (30–70 cm)
270.4,302.0,5.44,SANGAT LELAH,Sedang (30–70 cm)
279.3,302.0,5.62,SANGAT LELAH,Sedang (30–70 cm)
287.9,302.0,5.8,SANGAT LELAH,Sedang (30–70 cm)
295.8,302.0,5.95,SANGAT LELAH,Sedang (30–70 cm)
304.2,303.0,6.14,SANGAT LELAH,Sedang (30–70 cm)
314.8,303.0,6.36,SANGAT LELAH,Sedang (30–70 cm)
332.2,303.0,6.71,SANGAT LELAH,Sedang (30–70 cm)
348.1,303.0,7.03,SANGAT LELAH,Sedang (30–70 cm)
370.8,303.0,7.49,SANGAT LELAH,Sedang (30–70 cm)
395.8,303.0,7.99,SANGAT LELAH,Sedang (30–70 cm)
424.6,303.0,8.58,SANGAT LELAH,Sedang (30–70 cm)
459.5,303.0,9.28,SANGAT LELAH,Sedang (30–70 cm)
491.7,303.0,9.93,SANGAT LELAH,Sedang (30–70 cm)
529.2,303.0,10.69,SANGAT LELAH,Dekat (<30 cm)
569.8,303.0,11.51,SANGAT LELAH,Dekat (<30 cm)
612.6,303.0,12.37,SANGAT LELAH,Dekat (<30 cm)
652.0,304.0,13.21,SANGAT LELAH,Dekat (<30 cm)
694.5,304.0,14.07,SANGAT LELAH,Dekat (<30 cm)
736.2,304.0,14.92,SANGAT LELAH,Dekat (<30 cm)
774.6,304.0,15.7,SANGAT LELAH,Dekat (<30 cm)
813.9,304.0,16.49,SANGAT LELAH,Dekat (<30 cm)
853.2,304.0,17.29,SANGAT LELAH,Dekat (<30 cm)
893.6,304.0,18.11,SANGAT LELAH,Dekat (<30 cm)
930.8,304.0,18.86,SANGAT LELAH,Dekat (<30 cm)
969.2,304.0,19.64,SANGAT LELAH,Dekat (<30 cm)
1006.3,304.0,20.39,SANGAT LELAH,Dekat (<30 cm)
1041.8,304.0,21.11,SANGAT LELAH,Dekat (<30 cm)
1074.4,304.0,21.78,SANGAT LELAH,Dekat (<30 cm)
1104.6,305.0,22.46,SANGAT LELAH,Dekat (<30 cm)
1131.9,305.0,23.01,SANGAT LELAH,Dekat (<30 cm)
1148.0,305.0,23.34,SANGAT LELAH,Dekat (<30 cm)
1162.8,305.0,23.64,SANGAT LELAH,Dekat (<30 cm)
1152.2,305.0,23.43,SANGAT LELAH,Dekat (<30 cm)
1128.3,305.0,22.94,SANGAT LELAH,Dekat (<30 cm)
1104.7,305.0,22.46,SANGAT LELAH,Dekat (<30 cm)
1081.7,305.0,22.0,SANGAT LELAH,Dekat (<30 cm)
1052.0,305.0,21.39,SANGAT LELAH,Dekat (<30 cm)
1022.8,305.0,20.8,SANGAT LELAH,Dekat (<30 cm)
995.9,305.0,20.25,SANGAT LELAH,Dekat (<30 cm)
974.1,305.0,19.81,SANGAT LELAH,Dekat (<30 cm)
955.4,306.0,19.49,SANGAT LELAH,Dekat (<30 cm)
938.3,306.0,19.14,SANGAT LELAH,Dekat (<30 cm)
922.7,306.0,18.82,SANGAT LELAH,Dekat (<30 cm)
909.0,306.0,18.54,SANGAT LELAH,Dekat (<30 cm)
897.9,306.0,18.32,SANGAT LELAH,Dekat (<30 cm)
888.4,306.0,18.12,SANGAT LELAH,Dekat (<30 cm)
879.6,306.0,17.94,SANGAT LELAH,Dekat (<30 cm)
871.9,306.0,17.79,SANGAT LELAH,Dekat (<30 cm)
865.4,306.0,17.65,SANGAT LELAH,Dekat (<30 cm)
859.4,306.0,17.53,SANGAT LELAH,Dekat (<30 cm)
854.5,306.0,17.43,SANGAT LELAH,Dekat (<30 cm)
849.8,306.0,17.34,SANGAT LELAH,Dekat (<30 cm)
846.0,307.0,17.31,SANGAT LELAH,Dekat (<30 cm)
842.4,307.0,17.24,SANGAT LELAH,Dekat (<30 cm)
838.9,307.0,17.17,SANGAT LELAH,Dekat (<30 cm)
835.2,307.0,17.09,SANGAT LELAH,Dekat (<30 cm)
832.0,307.0,17.03,SANGAT LELAH,Dekat (<30 cm)
829.2,307.0,16.97,SANGAT LELAH,Dekat (<30 cm)
826.1,307.0,16.91,SANGAT LELAH,Dekat (<30 cm)
823.2,307.0,16.85,SANGAT LELAH,Dekat (<30 cm)
820.6,307.0,16.79,SANGAT LELAH,Dekat (<30 cm)
818.4,307.0,16.75,SANGAT LELAH,Dekat (<30 cm)
816.3,307.0,16.71,SANGAT LELAH,Dekat (<30 cm)
814.3,307.0,16.67,SANGAT LELAH,Dekat (<30 cm)
812.4,308.0,16.68,SANGAT LELAH,Dekat (<30 cm)
811.4,308.0,16.66,SANGAT LELAH,Dekat (<30 cm)
807.8,308.0,16.59,SANGAT LELAH,Dekat (<30 cm)
794.6,308.0,16.31,SANGAT LELAH,Dekat (<30 cm)
782.3,308.0,16.06,SANGAT LELAH,Dekat (<30 cm)
764.9,308.0,15.71,SANGAT LELAH,Dekat (<30 cm)
756.5,308.0,15.53,SANGAT LELAH,Dekat (<30 cm)
761.9,308.0,15.64,SANGAT LELAH,Dekat (<30 cm)
766.9,308.0,15.75,SANGAT LELAH,Dekat (<30 cm)
779.9,308.0,16.01,SANGAT LELAH,Dekat (<30 cm)
800.1,308.0,16.43,SANGAT LELAH,Dekat (<30 cm)
818.6,308.0,16.81,SANGAT LELAH,Dekat (<30 cm)
842.0,309.0,17.34,SANGAT LELAH,Dekat (<30 cm)
859.3,309.0,17.7,SANGAT LELAH,Dekat (<30 cm)
864.7,309.0,17.81,SANGAT LELAH,Dekat (<30 cm)
869.6,309.0,17.91,SANGAT LELAH,Dekat (<30 cm)
857.1,309.0,17.66,SANGAT LELAH,Dekat (<30 cm)
832.9,309.0,17.16,SANGAT LELAH,Dekat (<30 cm)
804.7,309.0,16.58,SANGAT LELAH,Dekat (<30 cm)
778.8,309.0,16.04,SANGAT LELAH,Dekat (<30 cm)
751.2,309.0,15.47,SANGAT LELAH,Dekat (<30 cm)
721.7,309.0,14.87,SANGAT LELAH,Dekat (<30 cm)
695.1,309.0,14.32,SANGAT LELAH,Dekat (<30 cm)
670.5,309.0,13.81,SANGAT LELAH,Dekat (<30 cm)
654.6,310.0,13.53,SANGAT LELAH,Dekat (<30 cm)
643.9,310.0,13.31,SANGAT LELAH,Dekat (<30 cm)
634.0,310.0,13.1,SANGAT LELAH,Dekat (<30 cm)
626.0,310.0,12.94,SANGAT LELAH,Dekat (<30 cm)
617.1,310.0,12.75,SANGAT LELAH,Dekat (<30 cm)
608.7,310.0,12.58,SANGAT LELAH,Dekat (<30 cm)
601.0,310.0,12.42,SANGAT LELAH,Dekat (<30 cm)
593.8,310.0,12.27,SANGAT LELAH,Dekat (<30 cm)
586.5,310.0,12.12,SANGAT LELAH,Dekat (<30 cm)
578.5,310.0,11.96,SANGAT LELAH,Dekat (<30 cm)
571.2,310.0,11.8,SANGAT LELAH,Dekat (<30 cm)
562.2,310.0,11.62,SANGAT LELAH,Dekat (<30 cm)
553.6,311.0,11.48,SANGAT LELAH,Dekat (<30 cm)
545.6,311.0,11.31,SANGAT LELAH,Dekat (<30 cm)
539.4,311.0,11.18,SANGAT LELAH,Dekat (<30 cm)
530.9,311.0,11.01,SANGAT LELAH,Dekat (<30 cm)
520.7,311.0,10.8,SANGAT LELAH,Dekat (<30 cm)
511.3,311.0,10.6,SANGAT LELAH,Dekat (<30 cm)
501.9,311.0,10.41,SANGAT LELAH,Dekat (<30 cm)
491.3,311.0,10.19,SANGAT LELAH,Sedang (30–70 cm)
478.3,311.0,9.92,SANGAT LELAH,Sedang (30–70 cm)
466.4,311.0,9.67,SANGAT LELAH,Sedang (30–70 cm)
454.1,311.0,9.42,SANGAT LELAH,Sedang (30–70 cm)
443.6,311.0,9.2,SANGAT LELAH,Sedang (30–70 cm)
437.8,312.0,9.11,SANGAT LELAH,Sedang (30–70 cm)
432.4,312.0,8.99,SANGAT LELAH,Sedang (30–70 cm)
433.2,312.0,9.01,SANGAT LELAH,Sedang (30–70 cm)
441.2,312.0,9.18,SANGAT LELAH,Sedang (30–70 cm)
455.3,312.0,9.47,SANGAT LELAH,Sedang (30–70 cm)
475.0,312.0,9.88,SANGAT LELAH,Sedang (30–70 cm)
493.1,312.0,10.26,SANGAT LELAH,Sedang (30–70 cm)
521.5,312.0,10.85,SANGAT LELAH,Dekat (<30 cm)
564.6,312.0,11.74,SANGAT LELAH,Dekat (<30 cm)
616.1,312.0,12.82,SANGAT LELAH,Dekat (<30 cm)
663.6,312.0,13.8,SANGAT LELAH,Dekat (<30 cm)
717.0,312.0,14.91,SANGAT LELAH,Dekat (<30 cm)
772.9,313.0,16.13,SANGAT LELAH,Dekat (<30 cm)
824.4,313.0,17.2,SANGAT LELAH,Dekat (<30 cm)
871.5,313.0,18.18,SANGAT LELAH,Dekat (<30 cm)
911.2,313.0,19.01,SANGAT LELAH,Dekat (<30 cm)
944.7,313.0,19.71,SANGAT LELAH,Dekat (<30 cm)
975.4,313.0,20.35,SANGAT LELAH,Dekat (<30 cm)
1002.5,313.0,20.92,SANGAT LELAH,Dekat (<30 cm)
1024.0,313.0,21.37,SANGAT LELAH,Dekat (<30 cm)
1039.1,313.0,21.68,SANGAT LELAH,Dekat (<30 cm)
1053.1,313.0,21.97,SANGAT LELAH,Dekat (<30 cm)
1063.3,313.0,22.19,SANGAT LELAH,Dekat (<30 cm)
1071.6,313.0,22.36,SANGAT LELAH,Dekat (<30 cm)
1075.6,314.0,22.52,SANGAT LELAH,Dekat (<30 cm)
1079.3,314.0,22.59,SANGAT LELAH,Dekat (<30 cm)
1078.3,314.0,22.57,SANGAT LELAH,Dekat (<30 cm)
1065.0,314.0,22.29,SANGAT LELAH,Dekat (<30 cm)
1045.8,314.0,21.89,SANGAT LELAH,Dekat (<30 cm)
1017.7,314.0,21.3,SANGAT LELAH,Dekat (<30 cm)
982.6,314.0,20.57,SANGAT LELAH,Dekat (<30 cm)
947.8,314.0,19.84,SANGAT LELAH,Dekat (<30 cm)
915.7,314.0,19.17,SANGAT LELAH,Dekat (<30 cm)
885.7,314.0,18.54,SANGAT LELAH,Dekat (<30 cm)
856.6,314.0,17.93,SANGAT LELAH,Dekat (<30 cm)
828.7,314.0,17.35,SANGAT LELAH,Dekat (<30 cm)
803.1,315.0,16.86,SANGAT LELAH,Dekat (<30 cm)
779.5,315.0,16.37,SANGAT LELAH,Dekat (<30 cm)
759.5,315.0,15.95,SANGAT LELAH,Dekat (<30 cm)
749.2,315.0,15.73,SANGAT LELAH,Dekat (<30 cm)
739.6,315.0,15.53,SANGAT LELAH,Dekat (<30 cm)
744.4,315.0,15.63,SANGAT LELAH,Dekat (<30 cm)
765.2,315.0,16.07,SANGAT LELAH,Dekat (<30 cm)
784.3,315.0,16.47,SANGAT LELAH,Dekat (<30 cm)
819.2,315.0,17.2,SANGAT LELAH,Dekat (<30 cm)
871.0,315.0,18.29,SANGAT LELAH,Dekat (<30 cm)
929.1,315.0,19.51,SANGAT LELAH,Dekat (<30 cm)
982.6,315.0,20.63,SANGAT LELAH,Dekat (<30 cm)
1028.5,316.0,21.67,SANGAT LELAH,Dekat (<30 cm)
1069.5,316.0,22.53,SANGAT LELAH,Dekat (<30 cm)
1102.8,316.0,23.23,SANGAT LELAH,Dekat (<30 cm)
1133.5,316.0,23.88,SANGAT LELAH,Dekat (<30 cm)
1161.3,316.0,24.47,SANGAT LELAH,Dekat (<30 cm)
1185.7,316.0,24.98,SANGAT LELAH,Dekat (<30 cm)
1206.6,316.0,25.42,SANGAT LELAH,Dekat (<30 cm)
1225.8,316.0,25.82,SANGAT LELAH,Dekat (<30 cm)
1243.8,316.0,26.2,SANGAT LELAH,Dekat (<30 cm)
1259.5,316.0,26.53,SANGAT LELAH,Dekat (<30 cm)
1273.5,316.0,26.83,SANGAT LELAH,Dekat (<30 cm)
1285.9,316.0,27.09,SANGAT LELAH,Dekat (<30 cm)
1295.2,317.0,27.37,SANGAT LELAH,Dekat (<30 cm)
1304.9,317.0,27.58,SANGAT LELAH,Dekat (<30 cm)
1313.7,317.0,27.76,SANGAT LELAH,Dekat (<30 cm)
1320.2,317.0,27.9,SANGAT LELAH,Dekat (<30 cm)
1324.5,317.0,27.99,SANGAT LELAH,Dekat (<30 cm)
1325.6,317.0,28.01,SANGAT LELAH,Dekat (<30 cm)
1326.6,317.0,28.04,SANGAT LELAH,Dekat (<30 cm)
1324.5,317.0,27.99,SANGAT LELAH,Dekat (<30 cm)
1308.9,317.0,27.66,SANGAT LELAH,Dekat (<30 cm)
1278.5,317.0,27.02,SANGAT LELAH,Dekat (<30 cm)
1250.5,317.0,26.43,SANGAT LELAH,Dekat (<30 cm)
1210.2,317.0,25.57,SANGAT LELAH,Dekat (<30 cm)
1163.0,318.0,24.65,SANGAT LELAH,Dekat (<30 cm)
1115.4,318.0,23.65,SANGAT LELAH,Dekat (<30 cm)
1071.6,318.0,22.72,SANGAT LELAH,Dekat (<30 cm)
1031.5,318.0,21.87,SANGAT LELAH,Dekat (<30 cm)
991.7,318.0,21.02,SANGAT LELAH,Dekat (<30 cm)
954.1,318.0,20.23,SANGAT LELAH,Dekat (<30 cm)
919.5,318.0,19.49,SANGAT LELAH,Dekat (<30 cm)
884.5,318.0,18.75,SANGAT LELAH,Dekat (<30 cm)
849.7,318.0,18.01,SANGAT LELAH,Dekat (<30 cm)
817.4,318.0,17.33,SANGAT LELAH,Dekat (<30 cm)
785.2,318.0,16.65,SANGAT LELAH,Dekat (<30 cm)
752.9,318.0,15.96,SANGAT LELAH,Dekat (<30 cm)
720.3,319.0,15.32,SANGAT LELAH,Dekat (<30 cm)
690.3,319.0,14.68,SANGAT LELAH,Dekat (<30 cm)
658.4,319.0,14.0,SANGAT LELAH,Dekat (<30 cm)
626.0,319.0,13.31,SANGAT LELAH,Dekat (<30 cm)
595.0,319.0,12.65,SANGAT LELAH,Dekat (<30 cm)
566.5,319.0,12.05,SANGAT LELAH,Dekat (<30 cm)
540.0,319.0,11.48,SANGAT LELAH,Dekat (<30 cm)
515.2,319.0,10.96,SANGAT LELAH,Dekat (<30 cm)
491.7,319.0,10.46,SANGAT LELAH,Sedang (30–70 cm)
470.1,319.0,10.0,SANGAT LELAH,Sedang (30–70 cm)
449.0,319.0,9.55,SANGAT LELAH,Sedang (30–70 cm)
427.8,319.0,9.1,SANGAT LELAH,Sedang (30–70 cm)
406.2,320.0,8.67,SANGAT LELAH,Sedang (30–70 cm)
386.4,320.0,8.24,SANGAT LELAH,Sedang (30–70 cm)
366.5,320.0,7.82,SANGAT LELAH,Sedang (30–70 cm)
347.0,320.0,7.4,SANGAT LELAH,Sedang (30–70 cm)
328.1,320.0,7.0,SANGAT LELAH,Sedang (30–70 cm)
310.8,320.0,6.63,SANGAT LELAH,Sedang (30–70 cm)
294.3,320.0,6.28,SANGAT LELAH,Sedang (30–70 cm)
278.8,320.0,5.95,SANGAT LELAH,Sedang (30–70 cm)
264.0,320.0,5.63,SANGAT LELAH,Sedang (30–70 cm)
250.4,320.0,5.34,SANGAT LELAH,Sedang (30–70 cm)
237.5,320.0,5.07,SANGAT LELAH,Sedang (30–70 cm)
225.4,321.0,4.82,SANGAT LELAH,Sedang (30–70 cm)
214.4,321.0,4.59,SANGAT LELAH,Sedang (30–70 cm)
204.9,321.0,4.38,SANGAT LELAH,Sedang (30–70 cm)
196.2,321.0,4.2,SANGAT LELAH,Jauh (>70 cm)
189.5,321.0,4.06,SANGAT LELAH,Jauh (>70 cm)
185.4,321.0,3.97,SANGAT LELAH,Jauh (>70 cm)
181.7,321.0,3.89,SANGAT LELAH,Jauh (>70 cm)
181.4,321.0,3.88,SANGAT LELAH,Jauh (>70 cm)
185.0,321.0,3.96,SANGAT LELAH,Jauh (>70 cm)
191.4,321.0,4.1,SANGAT LELAH,Jauh (>70 cm)
197.2,321.0,4.22,SANGAT LELAH,Jauh (>70 cm)
207.8,321.0,4.45,SANGAT LELAH,Sedang (30–70 cm)
223.2,322.0,4.79,SANGAT LELAH,Sedang (30–70 cm)
241.9,322.0,5.19,SANGAT LELAH,Sedang (30–70 cm)
259.0,322.0,5.56,SANGAT LELAH,Sedang (30–70 cm)
279.1,322.0,5.99,SANGAT LELAH,Sedang (30–70 cm)
300.4,322.0,6.45,SANGAT LELAH,Sedang (30–70 cm)
323.8,322.0,6.95,SANGAT LELAH,Sedang (30–70 cm)
345.4,322.0,7.41,SANGAT LELAH,Sedang (30–70 cm)
369.5,322.0,7.93,SANGAT LELAH,Sedang (30–70 cm)
396.5,322.0,8.51,SANGAT LELAH,Sedang (30–70 cm)
427.4,322.0,9.18,SANGAT LELAH,Sedang (30–70 cm)
455.8,322.0,9.78,SANGAT LELAH,Sedang (30–70 cm)
490.6,323.0,10.56,SANGAT LELAH,Sedang (30–70 cm)
530.0,323.0,11.41,SANGAT LELAH,Dekat (<30 cm)
576.2,323.0,12.41,SANGAT LELAH,Dekat (<30 cm)
618.7,323.0,13.32,SANGAT LELAH,Dekat (<30 cm)
668.9,323.0,14.4,SANGAT LELAH,Dekat (<30 cm)
724.1,323.0,15.59,SANGAT LELAH,Dekat (<30 cm)
773.7,323.0,16.66,SANGAT LELAH,Dekat (<30 cm)
819.3,323.0,17.64,SANGAT LELAH,Dekat (<30 cm)
866.6,323.0,18.66,SANGAT LELAH,Dekat (<30 cm)
919.3,323.0,19.8,SANGAT LELAH,Dekat (<30 cm)
976.6,323.0,21.03,SANGAT LELAH,Dekat (<30 cm)
1029.4,323.0,22.17,SANGAT LELAH,Dekat (<30 cm)
1082.4,324.0,23.38,SANGAT LELAH,Dekat (<30 cm)
1132.2,324.0,24.45,SANGAT LELAH,Dekat (<30 cm)
1179.6,324.0,25.48,SANGAT LELAH,Dekat (<30 cm)
1223.9,324.0,26.44,SANGAT LELAH,Dekat (<30 cm)
1267.3,324.0,27.37,SANGAT LELAH,Dekat (<30 cm)
1305.4,324.0,28.2,SANGAT LELAH,Dekat (<30 cm)
1340.5,324.0,28.96,SANGAT LELAH,Dekat (<30 cm)
1371.6,324.0,29.63,SANGAT LELAH,Dekat (<30 cm)
1395.4,324.0,30.14,SANGAT LELAH,Dekat (<30 cm)
1410.9,324.0,30.47,SANGAT LELAH,Dekat (<30 cm)
1425.1,324.0,30.78,SANGAT LELAH,Dekat (<30 cm)
1418.5,324.0,30.64,SANGAT LELAH,Dekat (<30 cm)
1380.5,325.0,29.91,SANGAT LELAH,Dekat (<30 cm)
1327.3,325.0,28.76,SANGAT LELAH,Dekat (<30 cm)
1278.4,325.0,27.7,SANGAT LELAH,Dekat (<30 cm)
1218.6,325.0,26.4,SANGAT LELAH,Dekat (<30 cm)
1150.8,325.0,24.93,SANGAT LELAH,Dekat (<30 cm)
1079.2,325.0,23.38,SANGAT LELAH,Dekat (<30 cm)
1013.3,325.0,21.96,SANGAT LELAH,Dekat (<30 cm)
946.9,325.0,20.52,SANGAT LELAH,Dekat (<30 cm)
882.4,325.0,19.12,SANGAT LELAH,Dekat (<30 cm)
821.0,325.0,17.79,SANGAT LELAH,Dekat (<30 cm)
764.6,325.0,16.57,SANGAT LELAH,Dekat (<30 cm)
711.6,325.0,15.42,SANGAT LELAH,Dekat (<30 cm)
661.9,326.0,14.38,SANGAT LELAH,Dekat (<30 cm)
616.1,326.0,13.39,SANGAT LELAH,Dekat (<30 cm)
573.2,326.0,12.46,SANGAT LELAH,Dekat (<30 cm)
532.9,326.0,11.58,SANGAT LELAH,Dekat (<30 cm)
495.3,326.0,10.77,SANGAT LELAH,Sedang (30–70 cm)
460.8,326.0,10.01,SANGAT LELAH,Sedang (30–70 cm)
428.2,326.0,9.31,SANGAT LELAH,Sedang (30–70 cm)
397.7,326.0,8.64,SANGAT LELAH,Sedang (30–70 cm)
369.4,326.0,8.03,SANGAT LELAH,Sedang (30–70 cm)
343.4,326.0,7.46,SANGAT LELAH,Sedang (30–70 cm)
319.4,326.0,6.94,SANGAT LELAH,Sedang (30–70 cm)
297.4,326.0,6.46,SANGAT LELAH,Sedang (30–70 cm)
277.1,327.0,6.04,SANGAT LELAH,Sedang (30–70 cm)
258.4,327.0,5.63,SANGAT LELAH,Sedang (30–70 cm)
241.2,327.0,5.26,SANGAT LELAH,Sedang (30–70 cm)
225.2,327.0,4.91,SANGAT LELAH,Sedang (30–70 cm)
210.2,327.0,4.58,SANGAT LELAH,Sedang (30–70 cm)
196.3,327.0,4.28,SANGAT LELAH,Jauh (>70 cm)
183.5,327.0,4.0,SANGAT LELAH,Jauh (>70 cm)
171.7,327.0,3.74,SANGAT LELAH,Jauh (>70 cm)
160.8,327.0,3.51,SANGAT LELAH,Jauh (>70 cm)
150.8,327.0,3.29,SANGAT LELAH,Jauh (>70 cm)
141.6,327.0,3.09,SANGAT LELAH,Jauh (>70 cm)
133.1,327.0,2.9,SANGAT LELAH,Jauh (>70 cm)
125.2,328.0,2.74,SANGAT LELAH,Jauh (>70 cm)
117.9,328.0,2.58,SANGAT LELAH,Jauh (>70 cm)
111.2,328.0,2.43,SANGAT LELAH,Jauh (>70 cm)
105.1,328.0,2.3,SANGAT LELAH,Jauh (>70 cm)
99.4,328.0,2.17,SANGAT LELAH,Jauh (>70 cm)
94.1,328.0,2.06,SANGAT LELAH,Jauh (>70 cm)
89.2,328.0,1.95,LELAH,Jauh (>70 cm)
84.8,328.0,1.85,LELAH,Jauh (>70 cm)
80.6,328.0,1.76,LELAH,Jauh (>70 cm)
75.7,328.0,1.65,LELAH,Jauh (>70 cm)
71.1,328.0,1.55,LELAH,Jauh (>70 cm)
66.3,328.0,1.45,LELAH,Jauh (>70 cm)
61.8,328.0,1.35,LELAH,Jauh (>70 cm)
57.7,329.0,1.27,LELAH,Jauh (>70 cm)
54.0,329.0,1.18,LELAH,Jauh (>70 cm)
50.5,329.0,1.11,LELAH,Jauh (>70 cm)
47.2,329.0,1.04,LELAH,Jauh (>70 cm)
44.3,329.0,0.97,MULAI LELAH,Jauh (>70 cm)
41.5,329.0,0.91,MULAI LELAH,Jauh (>70 cm)
39.0,329.0,0.86,MULAI LELAH,Jauh (>70 cm)
36.7,329.0,0.81,MULAI LELAH,Jauh (>70 cm)
34.6,329.0,0.76,MULAI LELAH,Jauh (>70 cm)
32.6,329.0,0.72,MULAI LELAH,Jauh (>70 cm)
30.8,329.0,0.68,MULAI LELAH,Jauh (>70 cm)
29.2,329.0,0.64,MULAI LELAH,Jauh (>70 cm)
27.8,329.0,0.61,MULAI LELAH,Jauh (>70 cm)
26.4,330.0,0.58,MULAI LELAH,Jauh (>70 cm)
26.5,330.0,0.58,MULAI LELAH,Jauh (>70 cm)
27.1,330.0,0.6,MULAI LELAH,Jauh (>70 cm)
27.7,330.0,0.61,MULAI LELAH,Jauh (>70 cm)
28.3,330.0,0.62,MULAI LELAH,Jauh (>70 cm)
28.8,330.0,0.63,MULAI LELAH,Jauh (>70 cm)
29.3,330.0,0.64,MULAI LELAH,Jauh (>70 cm)
29.7,330.0,0.65,MULAI LELAH,Jauh (>70 cm)
30.2,330.0,0.66,MULAI LELAH,Jauh (>70 cm)
30.6,330.0,0.67,MULAI LELAH,Jauh (>70 cm)
30.9,330.0,0.68,MULAI LELAH,Jauh (>70 cm)
31.2,330.0,0.69,MULAI LELAH,Jauh (>70 cm)
31.5,330.0,0.69,MULAI LELAH,Jauh (>70 cm)
31.8,331.0,0.7,MULAI LELAH,Jauh (>70 cm)
32.1,331.0,0.71,MULAI LELAH,Jauh (>70 cm)
32.3,331.0,0.71,MULAI LELAH,Jauh (>70 cm)
32.5,331.0,0.72,MULAI LELAH,Jauh (>70 cm)
32.7,331.0,0.72,MULAI LELAH,Jauh (>70 cm)
32.9,331.0,0.73,MULAI LELAH,Jauh (>70 cm)
33.1,331.0,0.73,MULAI LELAH,Jauh (>70 cm)
33.2,331.0,0.73,MULAI LELAH,Jauh (>70 cm)
33.4,331.0,0.74,MULAI LELAH,Jauh (>70 cm)
33.5,331.0,0.74,MULAI LELAH,Jauh (>70 cm)
33.6,331.0,0.74,MULAI LELAH,Jauh (>70 cm)
33.7,331.0,0.74,MULAI LELAH,Jauh (>70 cm)
33.8,331.0,0.75,MULAI LELAH,Jauh (>70 cm)
33.9,332.0,0.75,MULAI LELAH,Jauh (>70 cm)
